,PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
4721,748.0,-200.0,2.2,595.0,107.0,1208.0,61.0,1089.0,677.0,12.8,59.8,0.8801
4722,1009.0,-200.0,6.7,845.0,263.0,771.0,128.0,1132.0,856.0,10.0,55.0,0.6753
4723,1037.0,165.0,8.7,927.0,122.0,949.0,111.0,1426.0,740.0,18.3,31.6,0.6562
4724,1975.0,523.0,35.1,1667.0,347.0,597.0,182.0,2416.0,2359.0,20.5,38.2,0.9133
4725,971.0,-200.0,2.0,585.0,79.0,928.0,61.0,1004.0,394.0,12.3,55.9,0.7966
4726,1210.0,-200.0,20.7,1316.0,234.0,645.0,159.0,2030.0,1278.0,32.5,25.3,1.2165
4727,880.0,-200.0,5.4,784.0,-200.0,922.0,-200.0,1252.0,781.0,15.8,59.9,1.0676
4728,1508.0,-200.0,24.5,1416.0,596.0,418.0,162.0,1773.0,1733.0,12.9,61.5,0.9139
4729,1142.0,-200.0,13.8,1109.0,140.0,782.0,133.0,1789.0,1047.0,40.4,17.2,1.2774
4730,1165.0,-200.0,6.9,852.0,438.0,692.0,177.0,1155.0,1197.0,3.6,75.9,0.6055
4731,-200.0,-200.0,-200.0,-200.0,104.0,-200.0,109.0,-200.0,-200.0,-200.0,-200.0,-200.0
4732,,,,,,,,,,,,
4733,806.0,-200.0,1.8,567.0,-200.0,1163.0,-200.0,878.0,490.0,9.4,45.4,0.5355
4734,1735.0,437.0,25.1,1431.0,396.0,628.0,150.0,2211.0,1843.0,17.8,42.9,0.8672
4735,1059.0,-200.0,8.6,926.0,111.0,783.0,77.0,1750.0,989.0,24.7,45.9,1.4061
4736,832.0,-200.0,3.1,661.0,-200.0,977.0,-200.0,1312.0,766.0,22.7,51.3,1.3977
4737,989.0,-200.0,4.0,713.0,72.0,954.0,78.0,1552.0,626.0,27.6,47.5,1.7266
4738,1538.0,-200.0,22.4,1362.0,-200.0,473.0,-200.0,1924.0,1793.0,25.7,54.5,1.7684
4739,-200.0,-200.0,-200.0,-200.0,40.0,-200.0,60.0,-200.0,-200.0,-200.0,-200.0,-200.0
4740,1179.0,-200.0,4.5,738.0,174.0,680.0,89.0,1335.0,956.0,15.9,77.3,1.3838
4741,1025.0,-200.0,3.4,675.0,160.0,798.0,89.0,1257.0,828.0,15.0,73.2,1.2413
4742,1100.0,-200.0,13.7,1107.0,129.0,676.0,173.0,1801.0,876.0,35.5,25.7,1.4626
4743,1033.0,-200.0,7.0,856.0,60.0,774.0,62.0,1736.0,769.0,27.4,59.4,2.1395
4744,1150.0,-200.0,7.3,871.0,155.0,697.0,58.0,1502.0,1030.0,21.1,64.5,1.594
4745,971.0,-200.0,6.1,818.0,59.0,942.0,65.0,1565.0,585.0,35.3,23.7,1.3331
4746,1918.0,-200.0,49.4,1958.0,1358.0,335.0,190.0,2477.0,2237.0,11.5,76.2,1.0324
4747,1509.0,-200.0,25.4,1439.0,1080.0,459.0,199.0,1577.0,2078.0,8.5,52.6,0.5856
4748,964.0,-200.0,8.6,923.0,87.0,834.0,92.0,1590.0,782.0,35.4,24.8,1.4017
4749,-200.0,-200.0,-200.0,-200.0,224.0,-200.0,92.0,-200.0,-200.0,-200.0,-200.0,-200.0
4750,1058.0,-200.0,15.3,1158.0,149.0,820.0,91.0,1459.0,1187.0,19.2,20.0,0.439
4751,1118.0,-200.0,7.1,863.0,326.0,680.0,208.0,1194.0,1083.0,5.6,74.0,0.6808
4752,1053.0,-200.0,12.7,1072.0,-200.0,733.0,-200.0,1495.0,832.0,20.9,40.3,0.9866
4753,1089.0,-200.0,9.0,940.0,-200.0,866.0,-200.0,1589.0,1001.0,14.2,59.1,0.952
4754,1498.0,536.0,17.7,1230.0,250.0,649.0,140.0,1963.0,1308.0,14.6,74.9,1.2391
4755,885.0,-200.0,6.0,812.0,-200.0,1100.0,-200.0,1495.0,675.0,22.8,37.6,1.0315
4756,918.0,-200.0,5.3,779.0,65.0,896.0,89.0,1537.0,551.0,35.8,27.7,1.6041
4757,1156.0,-200.0,14.8,1142.0,387.0,907.0,143.0,1490.0,1188.0,34.9,18.5,1.0189
4758,1231.0,122.0,8.6,924.0,130.0,906.0,105.0,1483.0,1245.0,10.9,56.1,0.7326
4759,1521.0,-200.0,25.2,1434.0,579.0,404.0,161.0,1809.0,1784.0,11.7,54.3,0.7459
4760,861.0,-200.0,4.1,716.0,-200.0,973.0,-200.0,921.0,628.0,11.7,34.4,0.4712
4761,1167.0,-200.0,19.5,1282.0,448.0,633.0,168.0,1685.0,1371.0,26.5,31.7,1.0787
4762,891.0,-200.0,3.9,706.0,193.0,949.0,138.0,860.0,600.0,3.4,50.7,0.3991
4763,-200.0,-200.0,-200.0,-200.0,108.0,-200.0,95.0,-200.0,-200.0,-200.0,-200.0,-200.0
4764,883.0,17.0,1.9,577.0,54.0,1396.0,60.0,1303.0,808.0,12.7,57.9,0.8447
4765,941.0,-200.0,1.5,541.0,101.0,1065.0,81.0,919.0,520.0,8.0,53.8,0.5796
4766,831.0,-200.0,3.4,679.0,37.0,1143.0,60.0,1291.0,526.0,33.8,21.9,1.1303
4767,,,,,,,,,,,,
4768,1167.0,-200.0,17.0,1210.0,149.0,719.0,144.0,1944.0,1152.0,39.7,18.7,1.3306
4769,1288.0,-200.0,19.3,1278.0,-200.0,521.0,-200.0,2182.0,1473.0,26.2,52.8,1.7729
4770,1254.0,-200.0,16.8,1204.0,413.0,668.0,179.0,1655.0,1338.0,30.0,31.4,1.3074
4771,1152.0,-200.0,13.4,1099.0,243.0,674.0,130.0,1631.0,1093.0,30.8,32.0,1.4014
4772,984.0,139.0,5.5,790.0,103.0,1131.0,92.0,1268.0,532.0,17.9,26.8,0.5446
4773,1069.0,-200.0,8.6,923.0,228.0,735.0,162.0,1036.0,875.0,10.1,33.2,0.4115
4774,908.0,-200.0,4.4,732.0,77.0,966.0,62.0,1311.0,722.0,23.5,44.7,1.2755
4775,882.0,-200.0,3.0,654.0,-200.0,1141.0,-200.0,1377.0,819.0,16.0,53.5,0.9691
4776,1142.0,-200.0,12.4,1063.0,293.0,603.0,175.0,1241.0,1092.0,26.9,18.3,0.6406
4777,1157.0,305.0,12.6,1072.0,137.0,888.0,114.0,1596.0,905.0,17.7,28.6,0.5735
4778,1289.0,-200.0,13.1,1087.0,564.0,587.0,102.0,1515.0,1208.0,14.1,81.4,1.3066
4779,875.0,-200.0,2.1,594.0,128.0,1079.0,105.0,793.0,451.0,4.5,48.0,0.4085
4780,851.0,18.0,0.8,477.0,15.0,1699.0,26.0,1064.0,343.0,14.5,36.1,0.5928
4781,816.0,-200.0,3.0,653.0,-200.0,1058.0,-200.0,1332.0,486.0,24.8,43.4,1.3347
4782,1256.0,-200.0,21.6,1340.0,149.0,594.0,125.0,2176.0,1214.0,27.1,38.9,1.3758
4783,826.0,-200.0,3.5,682.0,-200.0,1088.0,-200.0,1342.0,532.0,24.5,40.6,1.2327
4784,1037.0,-200.0,7.8,890.0,-200.0,765.0,-200.0,1408.0,735.0,30.7,30.7,1.3338
4785,848.0,-200.0,1.8,571.0,-200.0,1224.0,-200.0,1297.0,624.0,18.7,44.3,0.9453
4786,1413.0,-200.0,21.6,1339.0,521.0,464.0,196.0,1611.0,1533.0,20.3,29.7,0.6973
4787,827.0,-200.0,1.9,577.0,-200.0,1138.0,-200.0,1143.0,640.0,19.2,50.3,1.1087
4788,945.0,-200.0,7.6,883.0,132.0,837.0,94.0,1563.0,1015.0,19.8,47.7,1.093
4789,1459.0,-200.0,14.2,1124.0,-200.0,736.0,-200.0,1823.0,1300.0,19.9,47.5,1.0912
4790,935.0,-200.0,8.1,905.0,88.0,899.0,69.0,1675.0,954.0,20.5,54.8,1.3073
4791,882.0,-200.0,5.1,767.0,-200.0,856.0,-200.0,1492.0,897.0,20.5,60.6,1.447
4792,976.0,42.0,3.3,669.0,68.0,1270.0,65.0,1266.0,795.0,7.2,62.9,0.6396
4793,900.0,-200.0,2.5,622.0,112.0,1008.0,81.0,861.0,387.0,21.7,20.9,0.5367
4794,887.0,-200.0,4.9,758.0,43.0,1094.0,38.0,1622.0,804.0,19.1,69.0,1.5043
4795,1152.0,-200.0,11.0,1014.0,208.0,774.0,122.0,1714.0,1139.0,17.4,51.8,1.022
4796,1408.0,-200.0,13.1,1088.0,598.0,560.0,139.0,1504.0,1381.0,11.7,80.0,1.0938
4797,786.0,-200.0,2.2,596.0,113.0,1178.0,73.0,937.0,609.0,11.0,42.6,0.5595
4798,1267.0,-200.0,19.3,1276.0,247.0,676.0,165.0,2059.0,1570.0,30.1,32.8,1.3795
4799,1001.0,137.0,6.0,811.0,98.0,1122.0,83.0,1344.0,625.0,18.5,27.8,0.5843
4800,-200.0,-200.0,-200.0,-200.0,294.0,-200.0,122.0,-200.0,-200.0,-200.0,-200.0,-200.0
4801,1559.0,-200.0,26.9,1476.0,-200.0,463.0,-200.0,2022.0,1660.0,25.7,44.1,1.4331
4802,826.0,-200.0,0.9,488.0,30.0,1187.0,29.0,895.0,322.0,13.6,46.7,0.7245
4803,896.0,-200.0,6.1,817.0,57.0,992.0,70.0,1426.0,554.0,37.4,15.8,0.9998
4804,1081.0,157.0,8.2,906.0,150.0,895.0,72.0,1591.0,1024.0,11.0,71.0,0.9279
4805,930.0,-200.0,5.3,781.0,-200.0,933.0,-200.0,906.0,866.0,9.3,33.6,0.3958
4806,,,,,,,,,,,,
4807,1286.0,63.0,7.3,869.0,146.0,1162.0,112.0,1537.0,799.0,8.3,76.4,0.8393
4808,1298.0,-200.0,16.1,1181.0,-200.0,644.0,-200.0,1962.0,1256.0,20.9,73.3,1.787
4809,1581.0,307.0,20.8,1319.0,281.0,799.0,151.0,2083.0,1409.0,10.3,64.2,0.8065
4810,1518.0,-200.0,19.9,1293.0,798.0,515.0,170.0,1602.0,2048.0,13.8,67.8,1.0609
4811,1333.0,-200.0,10.3,989.0,129.0,885.0,121.0,1621.0,1194.0,14.5,57.8,0.9456
4812,1309.0,-200.0,23.1,1379.0,524.0,555.0,175.0,1841.0,1693.0,20.9,45.8,1.1159
4813,1036.0,-200.0,9.4,955.0,166.0,829.0,130.0,1527.0,840.0,30.5,24.7,1.0592
4814,947.0,-200.0,5.9,808.0,-200.0,768.0,-200.0,1537.0,851.0,21.8,64.6,1.6721
4815,802.0,-200.0,1.4,538.0,96.0,1237.0,63.0,1042.0,645.0,12.4,65.4,0.9426
4816,1038.0,-200.0,8.7,929.0,-200.0,816.0,-200.0,1332.0,798.0,19.9,42.0,0.9665
4817,905.0,-200.0,5.1,766.0,-200.0,842.0,-200.0,1438.0,818.0,22.9,56.2,1.5522
4818,1173.0,84.0,7.5,878.0,160.0,1038.0,84.0,1556.0,1052.0,9.9,65.2,0.7956
4819,1442.0,669.0,21.5,1337.0,243.0,630.0,134.0,2004.0,1523.0,15.3,46.8,0.8074
4820,824.0,-200.0,3.1,660.0,36.0,1033.0,46.0,1342.0,618.0,21.4,45.6,1.1493
4821,888.0,-200.0,2.1,590.0,51.0,1009.0,41.0,1152.0,625.0,14.7,64.4,1.0704
4822,1409.0,-200.0,18.8,1262.0,606.0,434.0,146.0,1709.0,1566.0,15.3,63.3,1.092
4823,1301.0,-200.0,16.9,1208.0,419.0,560.0,147.0,1781.0,1417.0,23.6,57.3,1.645
4824,1195.0,-200.0,6.5,836.0,-200.0,987.0,-200.0,1554.0,885.0,15.2,57.9,0.9941
4825,919.0,-200.0,10.0,978.0,246.0,820.0,105.0,1180.0,805.0,13.1,38.5,0.5776
4826,935.0,-200.0,2.6,628.0,126.0,995.0,111.0,986.0,611.0,4.4,77.1,0.6523
4827,-200.0,-200.0,-200.0,-200.0,82.0,-200.0,88.0,-200.0,-200.0,-200.0,-200.0,-200.0
4828,909.0,-200.0,2.7,636.0,182.0,992.0,104.0,947.0,720.0,7.5,55.3,0.5734
4829,969.0,-200.0,6.8,850.0,-200.0,846.0,-200.0,1351.0,774.0,19.2,51.9,1.1404
4830,718.0,-200.0,1.0,499.0,-200.0,1495.0,-200.0,1059.0,382.0,15.3,52.4,0.9017
4831,1154.0,-200.0,8.3,912.0,78.0,872.0,76.0,1605.0,825.0,28.3,27.8,1.0539
4832,888.0,-200.0,3.5,680.0,211.0,985.0,70.0,1138.0,826.0,13.1,67.4,1.0101
4833,856.0,-200.0,1.1,505.0,80.0,1246.0,72.0,833.0,367.0,5.5,58.3,0.529
4834,820.0,-200.0,2.5,620.0,-200.0,1081.0,-200.0,1270.0,703.0,20.8,58.8,1.4305
4835,1604.0,-200.0,25.4,1438.0,968.0,466.0,188.0,1650.0,2018.0,12.2,53.9,0.7617
4836,933.0,-200.0,9.6,962.0,167.0,867.0,76.0,1705.0,974.0,17.3,57.6,1.1289
4837,1201.0,-200.0,9.2,949.0,358.0,665.0,170.0,1220.0,1260.0,6.8,72.1,0.7143
4838,1503.0,-200.0,27.8,1498.0,1132.0,469.0,249.0,1749.0,1783.0,8.9,67.4,0.7714
4839,932.0,-200.0,4.0,708.0,-200.0,1057.0,-200.0,1285.0,720.0,20.7,48.4,1.1663
4840,974.0,-200.0,4.9,757.0,254.0,886.0,155.0,884.0,723.0,6.0,42.0,0.3962
4841,1267.0,-200.0,10.8,1008.0,349.0,628.0,118.0,1264.0,1652.0,8.0,75.3,0.8079
4842,1413.0,-200.0,16.4,1193.0,698.0,484.0,144.0,1598.0,1566.0,13.1,70.3,1.0566
4843,1221.0,-200.0,9.3,952.0,432.0,641.0,165.0,1334.0,1147.0,15.2,54.7,0.9362
4844,986.0,-200.0,5.4,784.0,66.0,839.0,74.0,1503.0,1204.0,25.6,38.8,1.2545
4845,898.0,-200.0,7.1,863.0,118.0,911.0,101.0,1493.0,777.0,20.9,39.4,0.9596
4846,1075.0,-200.0,7.5,878.0,169.0,734.0,78.0,1495.0,948.0,17.7,78.8,1.5855
4847,991.0,-200.0,6.1,814.0,197.0,790.0,133.0,1040.0,812.0,4.3,57.0,0.4771
4848,1083.0,-200.0,4.3,727.0,203.0,763.0,130.0,1135.0,636.0,18.6,42.6,0.904
4849,1242.0,-200.0,16.2,1185.0,733.0,625.0,232.0,1297.0,1511.0,4.9,55.8,0.4882
4850,927.0,-200.0,1.6,549.0,119.0,967.0,86.0,1008.0,828.0,8.0,68.9,0.7402
4851,1058.0,-200.0,7.4,875.0,151.0,756.0,70.0,1421.0,877.0,24.8,47.9,1.4819
4852,989.0,-200.0,6.0,814.0,146.0,800.0,51.0,1418.0,915.0,19.1,70.0,1.5331
4853,1085.0,-200.0,13.2,1091.0,130.0,723.0,129.0,1638.0,1010.0,42.8,13.8,1.1681
4854,863.0,49.0,3.0,651.0,38.0,1224.0,52.0,1286.0,712.0,7.8,70.4,0.7463
4855,870.0,-200.0,6.2,823.0,76.0,975.0,79.0,1398.0,848.0,24.0,31.2,0.919
4856,945.0,-200.0,1.8,569.0,136.0,1140.0,90.0,1135.0,632.0,10.5,81.8,1.0416
4857,-200.0,-200.0,-200.0,-200.0,1137.0,-200.0,214.0,-200.0,-200.0,-200.0,-200.0,-200.0
4858,1042.0,-200.0,6.0,814.0,287.0,746.0,105.0,1167.0,1036.0,8.4,75.9,0.8407
4859,912.0,-200.0,6.7,842.0,-200.0,863.0,-200.0,1489.0,1015.0,21.2,45.8,1.1353
4860,884.0,-200.0,0.9,489.0,-200.0,1536.0,-200.0,1278.0,436.0,16.0,54.0,0.9742
4861,1146.0,-200.0,14.1,1119.0,171.0,746.0,101.0,1823.0,1200.0,27.2,30.7,1.0884
4862,994.0,-200.0,6.0,812.0,-200.0,784.0,-200.0,1453.0,947.0,21.4,69.0,1.7421
4863,932.0,-200.0,11.3,1026.0,195.0,851.0,122.0,1523.0,944.0,33.4,17.1,0.8627
4864,1272.0,-200.0,15.7,1170.0,215.0,620.0,160.0,1957.0,1347.0,32.8,33.4,1.633
4865,1026.0,-200.0,12.3,1061.0,133.0,982.0,115.0,1564.0,814.0,29.6,18.9,0.7692
4866,1239.0,-200.0,12.5,1067.0,146.0,779.0,117.0,1702.0,1071.0,28.6,25.8,0.9989
4867,997.0,-200.0,6.3,825.0,226.0,790.0,139.0,948.0,852.0,9.6,31.3,0.3763
4868,973.0,-200.0,8.3,911.0,126.0,800.0,121.0,1441.0,891.0,32.9,21.8,1.0714
4869,883.0,-200.0,1.0,496.0,49.0,1140.0,46.0,804.0,478.0,6.9,45.0,0.4499
4870,913.0,-200.0,2.5,619.0,123.0,1018.0,94.0,834.0,586.0,6.0,41.5,0.3896
4871,-200.0,-200.0,-200.0,-200.0,101.0,-200.0,107.0,-200.0,-200.0,-200.0,-200.0,-200.0
4872,1086.0,-200.0,15.3,1157.0,573.0,674.0,214.0,1237.0,1330.0,7.2,43.2,0.4417
4873,1065.0,-200.0,6.1,816.0,215.0,777.0,90.0,1245.0,873.0,10.8,80.0,1.0367
4874,1375.0,-200.0,17.7,1230.0,583.0,473.0,260.0,1522.0,1632.0,6.1,75.8,0.7184
4875,1107.0,-200.0,5.3,777.0,183.0,697.0,99.0,1221.0,945.0,13.1,66.1,0.9913
4876,1053.0,-200.0,4.3,727.0,137.0,789.0,100.0,1081.0,610.0,17.1,35.8,0.6944
4877,1377.0,-200.0,21.7,1342.0,786.0,499.0,206.0,1546.0,2006.0,12.9,54.1,0.8003
4878,993.0,-200.0,4.5,736.0,235.0,819.0,148.0,941.0,1018.0,0.9,64.6,0.4294
4879,1044.0,-200.0,12.6,1069.0,144.0,889.0,123.0,1683.0,942.0,28.9,26.0,1.0188
4880,790.0,-200.0,2.2,601.0,70.0,1150.0,60.0,1157.0,734.0,17.4,53.4,1.0541
4881,849.0,-200.0,1.2,522.0,56.0,1158.0,51.0,779.0,467.0,3.6,48.0,0.3835
4882,1051.0,-200.0,9.7,968.0,-200.0,746.0,-200.0,1442.0,984.0,21.5,41.2,1.0399
4883,930.0,-200.0,5.1,768.0,98.0,916.0,74.0,1409.0,825.0,21.0,61.3,1.5031
4884,1209.0,-200.0,18.3,1248.0,188.0,712.0,119.0,1891.0,1295.0,23.5,29.5,0.8435
4885,836.0,-200.0,3.0,653.0,207.0,1798.0,99.0,978.0,537.0,8.4,55.7,0.6155
4886,881.0,-200.0,5.2,776.0,63.0,1037.0,62.0,1623.0,677.0,18.3,66.5,1.381
4887,-200.0,-200.0,-200.0,-200.0,56.0,-200.0,70.0,-200.0,-200.0,-200.0,-200.0,-200.0
4888,1118.0,-200.0,8.8,930.0,65.0,697.0,60.0,1748.0,1027.0,28.2,55.0,2.0697
4889,973.0,-200.0,5.9,806.0,202.0,851.0,126.0,994.0,926.0,15.4,29.3,0.5068
4890,1515.0,-200.0,12.5,1066.0,345.0,508.0,140.0,1430.0,1548.0,8.9,81.3,0.9277
4891,913.0,-200.0,4.5,735.0,-200.0,905.0,-200.0,1024.0,706.0,11.8,44.3,0.6141
4892,1196.0,-200.0,11.6,1035.0,496.0,633.0,177.0,1259.0,1338.0,7.5,64.4,0.672
4893,1092.0,-200.0,4.9,759.0,268.0,773.0,150.0,1088.0,1039.0,5.3,69.2,0.6213
4894,1092.0,-200.0,13.8,1110.0,302.0,725.0,117.0,1641.0,1105.0,21.3,54.8,1.3742
4895,954.0,-200.0,4.1,715.0,48.0,867.0,50.0,1527.0,1010.0,24.9,50.6,1.5755
4896,752.0,-200.0,1.2,515.0,-200.0,1472.0,-200.0,1068.0,436.0,13.3,35.6,0.5393
4897,-200.0,-200.0,-200.0,-200.0,59.0,-200.0,66.0,-200.0,-200.0,-200.0,-200.0,-200.0
4898,1016.0,-200.0,10.0,977.0,-200.0,951.0,-200.0,1652.0,948.0,22.4,41.0,1.1006
4899,1408.0,475.0,18.0,1241.0,250.0,648.0,135.0,1886.0,1711.0,18.6,47.8,1.0143
4900,1379.0,-200.0,13.1,1087.0,137.0,901.0,126.0,1660.0,1144.0,25.2,24.9,0.7829
4901,1216.0,-200.0,12.0,1050.0,361.0,564.0,149.0,1311.0,1244.0,23.3,23.8,0.6738
4902,1170.0,-200.0,8.2,906.0,322.0,707.0,125.0,1317.0,1046.0,12.6,76.5,1.1106
4903,1042.0,-200.0,8.9,936.0,84.0,759.0,72.0,1630.0,770.0,36.4,26.8,1.6038
4904,791.0,-200.0,3.1,658.0,30.0,1140.0,43.0,1467.0,609.0,24.0,45.8,1.3467
4905,1068.0,-200.0,7.9,896.0,339.0,702.0,222.0,1177.0,848.0,6.4,70.6,0.6834
4906,863.0,-200.0,3.9,707.0,-200.0,927.0,-200.0,1407.0,537.0,25.0,47.3,1.4771
4907,1059.0,-200.0,8.2,907.0,145.0,879.0,102.0,1579.0,970.0,13.8,64.7,1.0168
4908,1058.0,-200.0,11.0,1016.0,209.0,673.0,101.0,1625.0,832.0,33.8,25.8,1.3338
4909,863.0,-200.0,2.5,622.0,97.0,1025.0,74.0,826.0,574.0,4.1,42.1,0.3487
4910,753.0,-200.0,1.7,562.0,17.0,1420.0,24.0,1414.0,454.0,18.6,64.5,1.3655
4911,1325.0,-200.0,10.9,1010.0,322.0,513.0,106.0,1522.0,1404.0,17.4,65.0,1.2775
4912,1153.0,-200.0,8.3,910.0,285.0,622.0,156.0,1208.0,827.0,15.6,40.0,0.7018
4913,1196.0,-200.0,8.1,902.0,299.0,620.0,173.0,1185.0,1390.0,13.7,48.6,0.7555
4914,1154.0,-200.0,5.5,788.0,223.0,709.0,146.0,1065.0,1390.0,5.1,65.9,0.5827
4915,1035.0,-200.0,13.8,1110.0,148.0,907.0,125.0,1652.0,1044.0,18.5,39.4,0.832
4916,1150.0,211.0,8.6,925.0,152.0,865.0,116.0,1576.0,820.0,13.6,61.4,0.9519
4917,974.0,-200.0,7.0,859.0,-200.0,772.0,-200.0,1383.0,954.0,15.2,73.1,1.257
4918,948.0,-200.0,3.7,697.0,44.0,983.0,53.0,1475.0,506.0,27.2,45.9,1.6316
4919,895.0,-200.0,3.4,677.0,143.0,999.0,111.0,827.0,700.0,3.7,46.0,0.3701
4920,1253.0,-200.0,11.4,1030.0,464.0,590.0,137.0,1351.0,1368.0,10.6,62.3,0.7981
4921,1189.0,-200.0,7.3,870.0,263.0,821.0,97.0,1272.0,1251.0,13.2,75.8,1.1459
4922,1073.0,-200.0,10.7,1005.0,258.0,661.0,67.0,1488.0,1110.0,18.5,70.4,1.487
4923,976.0,-200.0,6.6,840.0,-200.0,756.0,-200.0,1555.0,885.0,22.3,62.9,1.6754
4924,847.0,-200.0,3.8,698.0,-200.0,1013.0,-200.0,1174.0,719.0,15.2,55.5,0.9521
4925,1058.0,-200.0,11.2,1023.0,81.0,896.0,74.0,1580.0,795.0,30.9,19.7,0.8649
4926,,,,,,,,,,,,
4927,1031.0,-200.0,8.0,901.0,-200.0,775.0,-200.0,1502.0,628.0,33.5,29.0,1.4797
4928,881.0,-200.0,4.1,718.0,43.0,965.0,60.0,1510.0,837.0,23.3,48.4,1.3677
4929,1212.0,-200.0,16.4,1191.0,455.0,551.0,97.0,1586.0,1210.0,15.9,69.8,1.253
4930,1287.0,-200.0,8.3,911.0,-200.0,796.0,-200.0,1664.0,942.0,28.0,53.2,1.981
4931,1408.0,-200.0,16.7,1202.0,492.0,506.0,151.0,1411.0,1774.0,12.7,45.5,0.6648
4932,873.0,-200.0,2.0,583.0,94.0,1155.0,66.0,1108.0,642.0,14.7,67.3,1.1177
4933,1476.0,-200.0,17.3,1219.0,487.0,459.0,141.0,1673.0,1561.0,13.5,63.9,0.9875
4934,1145.0,-200.0,9.2,946.0,366.0,699.0,182.0,1015.0,1409.0,6.6,37.5,0.3664
4935,854.0,-200.0,3.2,663.0,-200.0,1080.0,-200.0,1189.0,655.0,15.2,55.9,0.9589
4936,1004.0,-200.0,4.8,753.0,181.0,879.0,106.0,942.0,1036.0,4.2,57.1,0.4759
4937,1381.0,-200.0,26.0,1454.0,-200.0,455.0,-200.0,2404.0,1607.0,28.3,47.6,1.7981
4938,972.0,-200.0,8.2,909.0,364.0,827.0,111.0,1012.0,894.0,10.0,34.2,0.4212
4939,970.0,-200.0,11.2,1023.0,134.0,787.0,123.0,1552.0,1074.0,26.3,27.3,0.9238
4940,1274.0,-200.0,13.3,1094.0,507.0,537.0,267.0,1364.0,1428.0,7.6,70.8,0.7399
4941,987.0,-200.0,5.5,786.0,273.0,901.0,75.0,1220.0,936.0,13.0,69.4,1.0364
4942,1166.0,-200.0,20.3,1304.0,236.0,646.0,139.0,2016.0,1291.0,27.4,33.6,1.2095
4943,1125.0,-200.0,11.6,1035.0,122.0,728.0,109.0,1726.0,1150.0,26.7,35.8,1.2318
4944,1079.0,-200.0,10.3,988.0,165.0,633.0,87.0,1694.0,899.0,26.2,47.8,1.5979
4945,938.0,-200.0,1.7,559.0,147.0,942.0,97.0,1026.0,850.0,9.0,65.4,0.7532
4946,1109.0,-200.0,9.7,965.0,59.0,696.0,74.0,1742.0,1100.0,28.8,45.9,1.7884
4947,1374.0,-200.0,18.5,1255.0,733.0,504.0,215.0,1375.0,1855.0,8.3,43.5,0.4774
4948,1096.0,-200.0,5.3,777.0,248.0,767.0,148.0,1107.0,961.0,6.1,66.0,0.6255
4949,1085.0,-200.0,7.6,882.0,426.0,705.0,184.0,985.0,1433.0,9.5,34.6,0.411
4950,-200.0,-200.0,-200.0,-200.0,63.0,-200.0,59.0,-200.0,-200.0,-200.0,-200.0,-200.0
4951,,,,,,,,,,,,
4952,1374.0,-200.0,20.4,1307.0,549.0,521.0,220.0,1709.0,1429.0,17.3,53.6,1.0472
4953,1002.0,-200.0,8.7,928.0,73.0,798.0,95.0,1636.0,629.0,36.1,26.4,1.5505
4954,1141.0,-200.0,9.0,940.0,399.0,651.0,231.0,1099.0,1285.0,2.1,59.9,0.4338
4955,1168.0,194.0,9.4,954.0,152.0,843.0,104.0,1586.0,1201.0,12.3,59.2,0.8461
4956,1038.0,-200.0,6.6,837.0,336.0,822.0,184.0,972.0,915.0,4.6,39.4,0.3367
4957,1206.0,114.0,10.2,986.0,143.0,1035.0,113.0,1537.0,959.0,15.0,36.5,0.6195
4958,892.0,-200.0,4.5,739.0,74.0,964.0,68.0,1479.0,768.0,20.2,50.7,1.1844
4959,798.0,-200.0,2.5,619.0,41.0,1204.0,14.0,1138.0,500.0,15.7,51.1,0.9056
4960,1040.0,-200.0,8.1,903.0,145.0,782.0,92.0,1494.0,951.0,23.0,55.8,1.548
4961,1251.0,-200.0,18.8,1264.0,282.0,582.0,104.0,1897.0,1393.0,23.7,54.4,1.5765
4962,814.0,-200.0,3.3,673.0,33.0,1138.0,50.0,1488.0,647.0,20.1,57.3,1.3352
4963,1209.0,-200.0,12.9,1082.0,407.0,573.0,238.0,1355.0,1105.0,6.5,71.0,0.6903
4964,938.0,-200.0,1.9,575.0,97.0,955.0,63.0,1195.0,585.0,13.8,79.0,1.2425
4965,1653.0,-200.0,31.0,1573.0,723.0,345.0,174.0,2147.0,1920.0,14.7,59.8,0.9928
4966,960.0,-200.0,6.6,838.0,219.0,797.0,97.0,1189.0,996.0,9.2,73.9,0.8616
4967,940.0,-200.0,5.9,806.0,181.0,800.0,48.0,1392.0,1013.0,16.2,76.9,1.4029
4968,1083.0,-200.0,17.9,1237.0,210.0,737.0,129.0,1786.0,1077.0,29.9,19.8,0.8211
4969,1278.0,205.0,10.7,1003.0,99.0,845.0,95.0,1691.0,909.0,27.0,31.8,1.1176
4970,844.0,-200.0,4.9,759.0,-200.0,1005.0,-200.0,1409.0,848.0,19.5,42.3,0.9461
4971,820.0,-200.0,2.2,597.0,18.0,1069.0,29.0,1346.0,603.0,24.3,48.3,1.4449
4972,,,,,,,,,,,,
4973,,,,,,,,,,,,
